"correct_answer","Answer.time_in_minutes","utterance","correct_color","correct_material","workerid","rt","response","feature_type","feature","item","slide_number_in_experiment","object","label","speaker_cond"
"['no']",5.14391666666667,"","['blue']","['wood']",34,NA,"[3101, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_blue","list4"
"['yes']",5.14391666666667,"","['white']","['plastic']",34,NA,"[2681, 'yes']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_plastic_original","list4"
"['yes']",5.14391666666667,"","['brown']","['wood']",34,NA,"[2278, 'yes']","['material']","['wood']","['box']","experimental_trial","","box_wood_original","list4"
"['no']",5.14391666666667,"","['green']","['metal']",34,NA,"[2236, 'no']","['color']","['red']","['spoon']","experimental_trial","","spoon_metal_green","list4"
"['no']",5.14391666666667,"","['brown']","['metal']",34,NA,"[2702, 'no']","['material']","['wood']","['chair']","experimental_trial","","chair_metal_original","list4"
"['no']",5.14391666666667,"","['blue']","['cardboard']",34,NA,"[2410, 'no']","['color']","['red']","['box']","experimental_trial","","box_cardboard_blue","list4"
"['yes']",5.14391666666667,"","['brown']","['wood']",34,NA,"[2335, 'yes']","['material']","['wood']","['table']","experimental_trial","","table_wood_original","list4"
"['yes']",5.14391666666667,"","['green']","['plastic']",34,NA,"[2551, 'yes']","['material']","['plastic']","['chair']","experimental_trial","","chair_plastic_green","list4"
"['no']",5.14391666666667,"","['green']","['plastic']",34,NA,"[2577, 'no']","['material']","['metal']","['cup']","experimental_trial","","cup_plastic_green","list4"
"['no']",5.14391666666667,"","['purple']","['denim']",34,NA,"[2962, 'yes']","['material']","['canvas']","['jacket']","experimental_trial","","jacket_denim_purple","list4"
"['yes']",5.14391666666667,"","['silver']","['metal']",34,NA,"[3732, 'yes']","['material']","['metal']","['pitcher']","experimental_trial","","pitcher_metal_original","list4"
"['no']",5.14391666666667,"","['blue']","['plastic']",34,NA,"[2344, 'no']","['color']","['black']","['bottle']","experimental_trial","","bottle_plastic_blue","list4"
"['yes']",5.14391666666667,"","['purple']","['metal']",34,NA,"[2393, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_metal_purple","list4"
"['no']",5.14391666666667,"","['green']","['glass']",34,NA,"[2654, 'yes']","['material']","['plastic']","['bottle']","experimental_trial","","bottle_glass_green","list4"
"['no']",5.14391666666667,"","['green']","['metal']",34,NA,"[2312, 'no']","['color']","['white']","['chair']","experimental_trial","","chair_metal_green","list4"
"['yes']",5.14391666666667,"","['green']","['paper']",34,NA,"[2279, 'yes']","['color']","['green']","['bag']","experimental_trial","","bag_paper_green","list4"
"['no']",5.14391666666667,"","['green']","['denim']",34,NA,"[2352, 'no']","['color']","['purple']","['jacket']","experimental_trial","","jacket_denim_green","list4"
"['no']",5.14391666666667,"","['blue']","['plastic']",34,NA,"[2735, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_plastic_blue","list4"
"['no']",5.14391666666667,"","['green']","['glass']",34,NA,"[2797, 'no']","['color']","['white']","['pitcher']","experimental_trial","","pitcher_glass_green","list4"
"['no']",5.14391666666667,"","['green']","['plastic']",34,NA,"[2290, 'no']","['material']","['metal']","['bottle']","experimental_trial","","bottle_plastic_green","list4"
"['yes']",5.14391666666667,"","['green']","['metal']",34,NA,"[2628, 'yes']","['material']","['metal']","['cup']","experimental_trial","","cup_metal_green","list4"
"['no']",5.14391666666667,"","['pink']","['plastic']",34,NA,"[3135, 'no']","['color']","['white']","['plate']","experimental_trial","","plate_plastic_pink","list4"
"['yes']",5.14391666666667,"","['blue']","['glass']",34,NA,"[2330, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_glass_blue","list4"
"['yes']",5.14391666666667,"","['green']","['metal']",34,NA,"[2356, 'yes']","['material']","['metal']","['bowl']","experimental_trial","","bowl_metal_green","list4"
"['no']",5.14391666666667,"","['blue']","['paper']",34,NA,"[2136, 'no']","['material']","['canvas']","['bag']","experimental_trial","","bag_paper_blue","list4"
"['yes']",5.14391666666667,"","['blue']","['plastic']",34,NA,"[3007, 'yes']","['color']","['blue']","['cup']","experimental_trial","","cup_plastic_blue","list4"
"['yes']",5.14391666666667,"","['blue']","['metal']",34,NA,"[2207, 'yes']","['material']","['metal']","['spoon']","experimental_trial","","spoon_metal_blue","list4"
"['yes']",5.14391666666667,"","['green']","['cardboard']",34,NA,"[2920, 'yes']","['color']","['green']","['box']","experimental_trial","","box_cardboard_green","list4"
"['no']",5.14391666666667,"","['green']","['glass']",34,NA,"[3711, 'yes']","['material']","['plastic']","['bowl']","experimental_trial","","bowl_glass_green","list4"
"['no']",5.14391666666667,"","['silver']","['metal']",34,NA,"[2231, 'no']","['material']","['wood']","['spoon']","experimental_trial","","spoon_metal_original","list4"
"['no']",5.14391666666667,"","['green']","['wood']",34,NA,"[2783, 'no']","['material']","['metal']","['spoon']","experimental_trial","","spoon_wood_green","list4"
"['yes']",5.14391666666667,"","['green']","['paper']",34,NA,"[2359, 'no']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_green","list4"
"['no']",5.14391666666667,"","['green']","['wood']",34,NA,"[2375, 'no']","['color']","['blue']","['chair']","experimental_trial","","chair_wood_green","list4"
"['no']",5.14391666666667,"","['blue']","['metal']",34,NA,"[2407, 'no']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_metal_blue","list4"
"['yes']",5.14391666666667,"","['black']","['leather']",34,NA,"[2451, 'yes']","['color']","['black']","['boot']","experimental_trial","","boot_leather_original","list4"
"['no']",5.14391666666667,"","['green']","['leather']",34,NA,"[3205, 'no']","['color']","['red']","['boot']","experimental_trial","","boot_leather_green","list4"
"['yes']",5.14391666666667,"","['blue']","['denim']",34,NA,"[2710, 'yes']","['color']","['blue']","['jacket']","experimental_trial","","jacket_denim_original","list4"
"['yes']",5.14391666666667,"","['blue']","['plastic']",34,NA,"[2425, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_original","list4"
"",3.95803333333333,"bot_check","","",35,0,"Linda","","","","1","Linda","","list4"
"['no']",3.95803333333333,"","['silver']","['metal']",35,NA,"[2579, 'no']","['material']","['glass']","['ball']","practice_trial","","ball_metal_original","list4"
"['yes']",3.95803333333333,"","['yellow']","['wood']",35,NA,"[3306, 'yes']","['color']","['yellow']","['door']","practice_trial","","door_wood_yellow","list4"
"['no']",3.95803333333333,"","['blue']","['metal']",35,NA,"[2274, 'no']","['color']","['red']","['bag']","practice_trial","","ruler_metal_blue","list4"
"['yes']",3.95803333333333,"","['red']","['plastic']",35,NA,"[2910, 'no']","['material']","['plastic']","['ball']","practice_trial","","ball_plastic_red","list4"
"['no']",3.95803333333333,"","['green']","['metal']",35,NA,"[3053, 'no']","['color']","['black']","['pitcher']","experimental_trial","","pitcher_metal_green","list4"
"['yes']",3.95803333333333,"","['silver']","['metal']",35,NA,"[2838, 'yes']","['material']","['metal']","['pitcher']","experimental_trial","","pitcher_metal_original","list4"
"['yes']",3.95803333333333,"","['green']","['paper']",35,NA,"[3089, 'yes']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_green","list4"
"['no']",3.95803333333333,"","['pink']","['plastic']",35,NA,"[2619, 'no']","['color']","['white']","['plate']","experimental_trial","","plate_plastic_pink","list4"
"['yes']",3.95803333333333,"","['green']","['metal']",35,NA,"[2316, 'yes']","['material']","['metal']","['bowl']","experimental_trial","","bowl_metal_green","list4"
"['no']",3.95803333333333,"","['blue']","['metal']",35,NA,"[3067, 'no']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_metal_blue","list4"
"['yes']",3.95803333333333,"","['brown']","['wood']",35,NA,"[2944, 'yes']","['color']","['brown']","['spoon']","experimental_trial","","spoon_wood_original","list4"
"['no']",3.95803333333333,"","['silver']","['metal']",35,NA,"[2597, 'no']","['material']","['wood']","['spoon']","experimental_trial","","spoon_metal_original","list4"
"['yes']",3.95803333333333,"","['purple']","['plastic']",35,NA,"[2296, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_plastic_purple","list4"
"['no']",3.95803333333333,"","['green']","['plastic']",35,NA,"[2153, 'no']","['material']","['metal']","['bottle']","experimental_trial","","bottle_plastic_green","list4"
"['yes']",3.95803333333333,"","['clear']","['glass']",35,NA,"[2005, 'yes']","['material']","['glass']","['bottle']","experimental_trial","","bottle_glass_original","list4"
"['no']",3.95803333333333,"","['green']","['wood']",35,NA,"[2110, 'no']","['material']","['metal']","['spoon']","experimental_trial","","spoon_wood_green","list4"
"['no']",3.95803333333333,"","['purple']","['denim']",35,NA,"[1992, 'no']","['material']","['canvas']","['jacket']","experimental_trial","","jacket_denim_purple","list4"
"['yes']",3.95803333333333,"","['white']","['plastic']",35,NA,"[1765, 'yes']","['color']","['white']","['bag']","experimental_trial","","bag_plastic_original","list4"
"['yes']",3.95803333333333,"","['white']","['plastic']",35,NA,"[2474, 'yes']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_plastic_original","list4"
"['no']",3.95803333333333,"","['green']","['rubber']",35,NA,"[2377, 'no']","['color']","['purple']","['boot']","experimental_trial","","boot_rubber_green","list4"
"['no']",3.95803333333333,"","['blue']","['wood']",35,NA,"[3290, 'yes']","['material']","['metal']","['box']","experimental_trial","","box_wood_blue","list4"
"['no']",3.95803333333333,"","['green']","['plastic']",35,NA,"[2225, 'no']","['material']","['metal']","['cup']","experimental_trial","","cup_plastic_green","list4"
"['yes']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[2222, 'yes']","['color']","['blue']","['cup']","experimental_trial","","cup_plastic_blue","list4"
"['yes']",3.95803333333333,"","['blue']","['glass']",35,NA,"[1803, 'yes']","['color']","['blue']","['bottle']","experimental_trial","","bottle_glass_blue","list4"
"['yes']",3.95803333333333,"","['blue']","['metal']",35,NA,"[2013, 'yes']","['color']","['blue']","['bowl']","experimental_trial","","bowl_metal_blue","list4"
"['yes']",3.95803333333333,"","['blue']","['metal']",35,NA,"[2420, 'no']","['material']","['metal']","['table']","experimental_trial","","table_metal_blue","list4"
"['no']",3.95803333333333,"","['white']","['paper']",35,NA,"[2394, 'no']","['color']","['green']","['plate']","experimental_trial","","plate_paper_original","list4"
"['no']",3.95803333333333,"","['blue']","['metal']",35,NA,"[1512, 'no']","['material']","['paper']","['cup']","experimental_trial","","cup_metal_blue","list4"
"['no']",3.95803333333333,"","['green']","['metal']",35,NA,"[2364, 'no']","['color']","['white']","['chair']","experimental_trial","","chair_metal_green","list4"
"['yes']",3.95803333333333,"","['clear']","['plastic']",35,NA,"[2326, 'yes']","['color']","['clear']","['bottle']","experimental_trial","","bottle_plastic_original","list4"
"['yes']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[2209, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_original","list4"
"['yes']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[1836, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_plastic_blue","list4"
"['no']",3.95803333333333,"","['silver']","['metal']",35,NA,"[2389, 'no']","['color']","['red']","['cup']","experimental_trial","","cup_metal_original","list4"
"['yes']",3.95803333333333,"","['brown']","['wood']",35,NA,"[2032, 'yes']","['material']","['wood']","['table']","experimental_trial","","table_wood_original","list4"
"['yes']",3.95803333333333,"","['green']","['leather']",35,NA,"[2897, 'yes']","['material']","['leather']","['jacket']","experimental_trial","","jacket_leather_green","list4"
"['yes']",3.95803333333333,"","['green']","['wood']",35,NA,"[2386, 'yes']","['color']","['green']","['table']","experimental_trial","","table_wood_green","list4"
"['yes']",3.95803333333333,"","['green']","['cardboard']",35,NA,"[1441, 'yes']","['color']","['green']","['box']","experimental_trial","","box_cardboard_green","list4"
"['no']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[2263, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_plastic_blue","list4"
"['no']",3.95803333333333,"","['silver']","['metal']",35,NA,"[2138, 'no']","['color']","['purple']","['table']","experimental_trial","","table_metal_original","list4"
"['yes']",3.95803333333333,"","['green']","['plastic']",35,NA,"[1809, 'yes']","['color']","['green']","['spoon']","experimental_trial","","spoon_plastic_green","list4"
"['yes']",3.95803333333333,"","['green']","['wood']",35,NA,"[1341, 'yes']","['color']","['green']","['box']","experimental_trial","","box_wood_green","list4"
"['yes']",3.95803333333333,"","['brown']","['wood']",35,NA,"[1730, 'no']","['material']","['wood']","['box']","experimental_trial","","box_wood_original","list4"
"['yes']",3.95803333333333,"","['blue']","['glass']",35,NA,"[1966, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_glass_blue","list4"
"['no']",3.95803333333333,"","['green']","['leather']",35,NA,"[1742, 'no']","['color']","['red']","['boot']","experimental_trial","","boot_leather_green","list4"
"['no']",3.95803333333333,"","['blue']","['wood']",35,NA,"[1605, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_blue","list4"
"['no']",3.95803333333333,"","['blue']","['paper']",35,NA,"[2885, 'no']","['material']","['canvas']","['bag']","experimental_trial","","bag_paper_blue","list4"
"['yes']",3.95803333333333,"","['blue']","['paper']",35,NA,"[1456, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_paper_blue","list4"
"['yes']",3.95803333333333,"","['black']","['leather']",35,NA,"[1605, 'no']","['color']","['black']","['boot']","experimental_trial","","boot_leather_original","list4"
"['no']",3.95803333333333,"","['green']","['wood']",35,NA,"[1569, 'no']","['color']","['blue']","['chair']","experimental_trial","","chair_wood_green","list4"
"['yes']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[2200, 'no']","['material']","['plastic']","['bag']","experimental_trial","","bag_plastic_blue","list4"
"['yes']",3.95803333333333,"","['black']","['leather']",35,NA,"[1917, 'yes']","['color']","['black']","['jacket']","experimental_trial","","jacket_leather_original","list4"
"['no']",3.95803333333333,"","['green']","['plastic']",35,NA,"[1602, 'no']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_green","list4"
"['no']",3.95803333333333,"","['brown']","['metal']",35,NA,"[1920, 'no']","['material']","['wood']","['chair']","experimental_trial","","chair_metal_original","list4"
