"correct_answer","Answer.time_in_minutes","utterance","correct_color","correct_material","workerid","rt","response","feature_type","feature","item","slide_number_in_experiment","object","label","speaker_cond"
"['yes']",3.31881666666667,"","['green']","['denim']",9,NA,"[1848, 'yes']","['material']","['denim']","['jacket']","experimental_trial","","jacket_denim_green","list1"
"['no']",3.31881666666667,"","['blue']","['metal']",9,NA,"[1528, 'no']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_metal_blue","list1"
"['yes']",3.31881666666667,"","['white']","['plastic']",9,NA,"[1527, 'yes']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_plastic_original","list1"
"['yes']",3.31881666666667,"","['silver']","['metal']",9,NA,"[1624, 'yes']","['color']","['silver']","['chair']","experimental_trial","","chair_metal_original","list1"
"['no']",3.31881666666667,"","['green']","['paper']",9,NA,"[1647, 'no']","['material']","['metal']","['plate']","experimental_trial","","plate_paper_green","list1"
"['no']",3.31881666666667,"","['green']","['wood']",9,NA,"[1496, 'no']","['color']","['red']","['table']","experimental_trial","","table_wood_green","list1"
"['yes']",3.31881666666667,"","['blue']","['metal']",9,NA,"[2024, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_metal_blue","list1"
"['no']",3.31881666666667,"","['black']","['leather']",9,NA,"[1639, 'no']","['color']","['green']","['boot']","experimental_trial","","boot_leather_original","list1"
"['yes']",3.31881666666667,"","['brown']","['rubber']",9,NA,"[1577, 'yes']","['color']","['brown']","['boot']","experimental_trial","","boot_rubber_brown","list1"
"['no']",3.31881666666667,"","['white']","['plastic']",9,NA,"[1455, 'no']","['color']","['blue']","['bag']","experimental_trial","","bag_plastic_original","list1"
"['yes']",3.31881666666667,"","['green']","['glass']",9,NA,"[1496, 'yes']","['color']","['green']","['bottle']","experimental_trial","","bottle_glass_green","list1"
"['no']",3.31881666666667,"","['green']","['plastic']",9,NA,"[1519, 'no']","['material']","['metal']","['chair']","experimental_trial","","chair_plastic_green","list1"
"['yes']",3.31881666666667,"","['blue']","['wood']",9,NA,"[2095, 'yes']","['material']","['wood']","['spoon']","experimental_trial","","spoon_wood_blue","list1"
"['no']",3.31881666666667,"","['blue']","['plastic']",9,NA,"[1921, 'no']","['color']","['purple']","['pitcher']","experimental_trial","","pitcher_plastic_blue","list1"
"['yes']",3.31881666666667,"","['green']","['plastic']",9,NA,"[2231, 'yes']","['color']","['green']","['cup']","experimental_trial","","cup_plastic_green","list1"
"['no']",3.31881666666667,"","['brown']","['cardboard']",9,NA,"[1464, 'no']","['material']","['plastic']","['box']","experimental_trial","","box_cardboard_original","list1"
"['no']",3.31881666666667,"","['blue']","['plastic']",9,NA,"[1408, 'no']","['color']","['green']","['plate']","experimental_trial","","plate_plastic_original","list1"
"['no']",3.31881666666667,"","['blue']","['glass']",9,NA,"[1432, 'no']","['color']","['red']","['bottle']","experimental_trial","","bottle_glass_blue","list1"
"['yes']",3.31881666666667,"","['green']","['plastic']",9,NA,"[1632, 'yes']","['color']","['green']","['pitcher']","experimental_trial","","pitcher_plastic_green","list1"
"['yes']",3.31881666666667,"","['blue']","['plastic']",9,NA,"[1496, 'yes']","['material']","['plastic']","['bottle']","experimental_trial","","bottle_plastic_blue","list1"
"['no']",3.31881666666667,"","['blue']","['plastic']",9,NA,"[1376, 'no']","['material']","['glass']","['bag']","experimental_trial","","bag_plastic_blue","list1"
"['no']",3.31881666666667,"","['brown']","['leather']",9,NA,"[1544, 'no']","['material']","['canvas']","['boot']","experimental_trial","","boot_leather_brown","list1"
"['yes']",3.31881666666667,"","['green']","['glass']",9,NA,"[2104, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_glass_green","list1"
"['yes']",3.31881666666667,"","['blue']","['plastic']",9,NA,"[1664, 'yes']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_plastic_blue","list1"
"['no']",3.31881666666667,"","['silver']","['metal']",9,NA,"[1536, 'no']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_metal_original","list1"
"['no']",3.31881666666667,"","['green']","['metal']",9,NA,"[1416, 'no']","['material']","['paper']","['cup']","experimental_trial","","cup_metal_green","list1"
"['no']",3.31881666666667,"","['clear']","['glass']",9,NA,"[1512, 'no']","['material']","['metal']","['bowl']","experimental_trial","","bowl_glass_original","list1"
"['no']",3.31881666666667,"","['green']","['leather']",9,NA,"[1648, 'no']","['material']","['denim']","['jacket']","experimental_trial","","jacket_leather_green","list1"
"['no']",3.31881666666667,"","['blue']","['metal']",9,NA,"[1592, 'no']","['color']","['white']","['bowl']","experimental_trial","","bowl_metal_blue","list1"
"['no']",3.31881666666667,"","['brown']","['wood']",9,NA,"[1440, 'no']","['material']","['plastic']","['chair']","experimental_trial","","chair_wood_original","list1"
"['no']",3.31881666666667,"","['clear']","['glass']",9,NA,"[1536, 'no']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_glass_original","list1"
"['no']",3.31881666666667,"","['black']","['leather']",9,NA,"[1496, 'no']","['color']","['blue']","['jacket']","experimental_trial","","jacket_leather_original","list1"
"['yes']",3.31881666666667,"","['green']","['metal']",9,NA,"[1521, 'yes']","['material']","['metal']","['pitcher']","experimental_trial","","pitcher_metal_green","list1"
"['no']",3.31881666666667,"","['clear']","['plastic']",9,NA,"[1535, 'no']","['color']","['black']","['bottle']","experimental_trial","","bottle_plastic_original","list1"
"['no']",3.31881666666667,"","['blue']","['paper']",9,NA,"[1505, 'no']","['color']","['black']","['plate']","experimental_trial","","plate_paper_blue","list1"
"['yes']",3.31881666666667,"","['blue']","['glass']",9,NA,"[1511, 'yes']","['material']","['glass']","['bowl']","experimental_trial","","bowl_glass_blue","list1"
"['yes']",3.31881666666667,"","['green']","['plastic']",9,NA,"[1463, 'yes']","['color']","['green']","['bottle']","experimental_trial","","bottle_plastic_green","list1"
"['no']",3.31881666666667,"","['clear']","['plastic']",9,NA,"[1488, 'no']","['material']","['metal']","['cup']","experimental_trial","","cup_plastic_original","list1"
"['yes']",3.31881666666667,"","['silver']","['metal']",9,NA,"[1856, 'yes']","['color']","['silver']","['bowl']","experimental_trial","","bowl_metal_original","list1"
"['yes']",3.31881666666667,"","['white']","['paper']",9,NA,"[1568, 'yes']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_original","list1"
"['no']",3.31881666666667,"","['blue']","['denim']",9,NA,"[1360, 'no']","['color']","['green']","['jacket']","experimental_trial","","jacket_denim_original","list1"
"['yes']",3.31881666666667,"","['blue']","['cardboard']",9,NA,"[1424, 'yes']","['material']","['cardboard']","['box']","experimental_trial","","box_cardboard_blue","list1"
"['yes']",3.31881666666667,"","['silver']","['metal']",9,NA,"[2040, 'yes']","['material']","['metal']","['table']","experimental_trial","","table_metal_original","list1"
"['yes']",3.31881666666667,"","['green']","['plastic']",9,NA,"[1615, 'yes']","['material']","['plastic']","['plate']","experimental_trial","","plate_plastic_green","list1"
"['no']",3.31881666666667,"","['purple']","['plastic']",9,NA,"[1495, 'no']","['color']","['white']","['chair']","experimental_trial","","chair_plastic_purple","list1"
"['yes']",3.31881666666667,"","['blue']","['wood']",9,NA,"[1175, 'yes']","['color']","['blue']","['box']","experimental_trial","","box_wood_blue","list1"
"['yes']",3.31881666666667,"","['purple']","['wood']",9,NA,"[1976, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_wood_purple","list1"
"",3.50721666666667,"bot_check","","",10,0,"Elizabeth","","","","1","Elizabeth","","list2"
"['no']",3.50721666666667,"","['silver']","['metal']",10,NA,"[2423, 'no']","['material']","['glass']","['ball']","practice_trial","","ball_metal_original","list2"
"['yes']",3.50721666666667,"","['yellow']","['wood']",10,NA,"[2175, 'no']","['color']","['yellow']","['door']","practice_trial","","door_wood_yellow","list2"
"['no']",3.50721666666667,"","['blue']","['metal']",10,NA,"[1728, 'no']","['color']","['red']","['bag']","practice_trial","","ruler_metal_blue","list2"
"['yes']",3.50721666666667,"","['red']","['plastic']",10,NA,"[1776, 'yes']","['material']","['plastic']","['ball']","practice_trial","","ball_plastic_red","list2"
"['yes']",3.50721666666667,"","['white']","['plastic']",10,NA,"[1547, 'yes']","['color']","['white']","['spoon']","experimental_trial","","spoon_plastic_original","list2"
"['yes']",3.50721666666667,"","['green']","['cardboard']",10,NA,"[1785, 'yes']","['material']","['cardboard']","['box']","experimental_trial","","box_cardboard_green","list2"
"['yes']",3.50721666666667,"","['black']","['leather']",10,NA,"[1431, 'yes']","['material']","['leather']","['boot']","experimental_trial","","boot_leather_original","list2"
"['yes']",3.50721666666667,"","['green']","['wood']",10,NA,"[1600, 'yes']","['material']","['wood']","['box']","experimental_trial","","box_wood_green","list2"
"['yes']",3.50721666666667,"","['blue']","['wood']",10,NA,"[1305, 'yes']","['color']","['blue']","['table']","experimental_trial","","table_wood_blue","list2"
"['no']",3.50721666666667,"","['purple']","['denim']",10,NA,"[1288, 'no']","['color']","['black']","['jacket']","experimental_trial","","jacket_denim_purple","list2"
"['yes']",3.50721666666667,"","['clear']","['glass']",10,NA,"[1321, 'yes']","['color']","['clear']","['bowl']","experimental_trial","","bowl_glass_original","list2"
"['no']",3.50721666666667,"","['blue']","['plastic']",10,NA,"[1286, 'no']","['material']","['paper']","['bottle']","experimental_trial","","bottle_plastic_blue","list2"
"['yes']",3.50721666666667,"","['green']","['metal']",10,NA,"[1192, 'yes']","['color']","['green']","['bowl']","experimental_trial","","bowl_metal_green","list2"
"['no']",3.50721666666667,"","['silver']","['metal']",10,NA,"[1207, 'no']","['color']","['purple']","['spoon']","experimental_trial","","spoon_metal_original","list2"
"['no']",3.50721666666667,"","['green']","['wood']",10,NA,"[1335, 'no']","['color']","['white']","['spoon']","experimental_trial","","spoon_wood_green","list2"
"['yes']",3.50721666666667,"","['clear']","['plastic']",10,NA,"[1295, 'yes']","['material']","['plastic']","['bottle']","experimental_trial","","bottle_plastic_original","list2"
"['no']",3.50721666666667,"","['brown']","['rubber']",10,NA,"[1135, 'no']","['color']","['blue']","['boot']","experimental_trial","","boot_rubber_brown","list2"
"['yes']",3.50721666666667,"","['brown']","['wood']",10,NA,"[1154, 'yes']","['material']","['wood']","['spoon']","experimental_trial","","spoon_wood_original","list2"
"['no']",3.50721666666667,"","['silver']","['metal']",10,NA,"[1120, 'no']","['color']","['red']","['chair']","experimental_trial","","chair_metal_original","list2"
"['yes']",3.50721666666667,"","['green']","['paper']",10,NA,"[1239, 'yes']","['material']","['paper']","['bag']","experimental_trial","","bag_paper_green","list2"
"['no']",3.50721666666667,"","['green']","['plastic']",10,NA,"[1222, 'no']","['color']","['black']","['pitcher']","experimental_trial","","pitcher_plastic_green","list2"
"['yes']",3.50721666666667,"","['purple']","['metal']",10,NA,"[1249, 'yes']","['material']","['metal']","['chair']","experimental_trial","","chair_metal_purple","list2"
"['yes']",3.50721666666667,"","['green']","['rubber']",10,NA,"[1520, 'no']","['color']","['green']","['boot']","experimental_trial","","boot_rubber_original","list2"
"['yes']",3.50721666666667,"","['green']","['wood']",10,NA,"[1406, 'yes']","['material']","['wood']","['table']","experimental_trial","","table_wood_green","list2"
"['no']",3.50721666666667,"","['blue']","['cardboard']",10,NA,"[1393, 'no']","['material']","['glass']","['box']","experimental_trial","","box_cardboard_blue","list2"
"['yes']",3.50721666666667,"","['brown']","['wood']",10,NA,"[1145, 'yes']","['color']","['brown']","['table']","experimental_trial","","table_wood_original","list2"
"['no']",3.50721666666667,"","['blue']","['plastic']",10,NA,"[1167, 'no']","['material']","['metal']","['spoon']","experimental_trial","","spoon_plastic_blue","list2"
"['yes']",3.50721666666667,"","['brown']","['wood']",10,NA,"[1125, 'yes']","['color']","['brown']","['box']","experimental_trial","","box_wood_original","list2"
"['yes']",3.50721666666667,"","['blue']","['glass']",10,NA,"[1138, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_glass_blue","list2"
"['no']",3.50721666666667,"","['white']","['plastic']",10,NA,"[1471, 'no']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_plastic_original","list2"
"['yes']",3.50721666666667,"","['silver']","['metal']",10,NA,"[1152, 'yes']","['color']","['silver']","['pitcher']","experimental_trial","","pitcher_metal_original","list2"
"['no']",3.50721666666667,"","['green']","['metal']",10,NA,"[1166, 'no']","['material']","['wood']","['spoon']","experimental_trial","","spoon_metal_green","list2"
"['yes']",3.50721666666667,"","['blue']","['metal']",10,NA,"[1122, 'yes']","['color']","['blue']","['table']","experimental_trial","","table_metal_blue","list2"
"['no']",3.50721666666667,"","['blue']","['paper']",10,NA,"[1160, 'no']","['color']","['red']","['bag']","experimental_trial","","bag_paper_blue","list2"
"['no']",3.50721666666667,"","['blue']","['metal']",10,NA,"[1341, 'no']","['color']","['red']","['pitcher']","experimental_trial","","pitcher_metal_blue","list2"
"['no']",3.50721666666667,"","['purple']","['leather']",10,NA,"[1299, 'no']","['color']","['green']","['jacket']","experimental_trial","","jacket_leather_purple","list2"
"['no']",3.50721666666667,"","['green']","['wood']",10,NA,"[1271, 'yes']","['material']","['plastic']","['chair']","experimental_trial","","chair_wood_green","list2"
"['yes']",3.50721666666667,"","['blue']","['metal']",10,NA,"[1554, 'yes']","['material']","['metal']","['bowl']","experimental_trial","","bowl_metal_blue","list2"
"['no']",3.50721666666667,"","['green']","['glass']",10,NA,"[1192, 'no']","['color']","['white']","['bowl']","experimental_trial","","bowl_glass_green","list2"
"['no']",3.50721666666667,"","['blue']","['wood']",10,NA,"[1167, 'no']","['material']","['glass']","['spoon']","experimental_trial","","spoon_wood_blue","list2"
"['no']",3.50721666666667,"","['white']","['paper']",10,NA,"[1344, 'no']","['material']","['metal']","['plate']","experimental_trial","","plate_paper_original","list2"
"['no']",3.50721666666667,"","['green']","['glass']",10,NA,"[1192, 'no']","['color']","['blue']","['bottle']","experimental_trial","","bottle_glass_green","list2"
"['yes']",3.50721666666667,"","['blue']","['denim']",10,NA,"[1294, 'yes']","['material']","['denim']","['jacket']","experimental_trial","","jacket_denim_original","list2"
"['no']",3.50721666666667,"","['green']","['denim']",10,NA,"[1530, 'yes']","['material']","['leather']","['jacket']","experimental_trial","","jacket_denim_green","list2"
