"","feature_matching","feature_type","rt","response","correct_color","slide_number_in_experiment","feature","correct_material","workerid","Answer.time_in_minutes","label","item","speaker_cond","gaveRightAnswer","id"
"584","'yes'","color",656,"'yes'","['purple']","90","['purple']","['leather']",22,2.87426666666667,"jacket_leather_purple","['jacket']","list1",1,1863
"585","'yes'","material",1449,"'yes'","['green']","11","['leather']","['leather']",23,4.99915,"boot_leather_green","['boot']","list1",1,1865
"586","'yes'","material",1460,"'yes'","['blue']","14","['cardboard']","['cardboard']",23,4.99915,"box_cardboard_blue","['box']","list1",1,1868
"587","'yes'","material",816,"'yes'","['blue']","17","['plastic']","['plastic']",23,4.99915,"spoon_plastic_blue","['spoon']","list1",1,1871
"588","'yes'","material",1066,"'yes'","['green']","25","['rubber']","['rubber']",23,4.99915,"boot_rubber_green","['boot']","list1",1,1879
"589","'yes'","material",1104,"'yes'","['green']","33","['metal']","['metal']",23,4.99915,"chair_metal_green","['chair']","list1",1,1887
"590","'yes'","color",1210,"'yes'","['purple']","34","['purple']","['leather']",23,4.99915,"jacket_leather_purple","['jacket']","list1",1,1888
"591","'yes'","color",848,"'yes'","['green']","35","['green']","['metal']",23,4.99915,"table_metal_green","['table']","list1",1,1889
"592","'yes'","material",868,"'yes'","['green']","36","['denim']","['denim']",23,4.99915,"jacket_denim_green","['jacket']","list1",1,1890
"593","'yes'","material",1070,"'yes'","['blue']","37","['plastic']","['plastic']",23,4.99915,"bottle_plastic_blue","['bottle']","list1",1,1891
"594","'yes'","material",740,"'yes'","['green']","39","['plastic']","['plastic']",23,4.99915,"plate_plastic_green","['plate']","list1",1,1893
"595","'yes'","color",862,"'yes'","['green']","40","['green']","['plastic']",23,4.99915,"pitcher_plastic_green","['pitcher']","list1",1,1894
"596","'yes'","color",1116,"'yes'","['purple']","43","['purple']","['denim']",23,4.99915,"jacket_denim_purple","['jacket']","list1",1,1897
"597","'yes'","color",774,"'yes'","['blue']","44","['blue']","['paper']",23,4.99915,"bag_paper_blue","['bag']","list1",1,1898
"598","'yes'","color",1330,"'yes'","['blue']","46","['blue']","['plastic']",23,4.99915,"chair_plastic_original","['chair']","list1",1,1900
"599","'yes'","color",994,"'yes'","['silver']","48","['silver']","['metal']",23,4.99915,"spoon_metal_original","['spoon']","list1",1,1902
"600","'yes'","material",879,"'yes'","['brown']","49","['paper']","['paper']",23,4.99915,"bag_paper_original","['bag']","list1",1,1903
"601","'yes'","color",1398,"'yes'","['brown']","50","['brown']","['rubber']",23,4.99915,"boot_rubber_brown","['boot']","list1",1,1904
"602","'yes'","material",1144,"'yes'","['green']","54","['metal']","['metal']",23,4.99915,"spoon_metal_green","['spoon']","list1",1,1908
"603","'yes'","color",838,"'yes'","['silver']","55","['silver']","['metal']",23,4.99915,"chair_metal_original","['chair']","list1",1,1909
"604","'yes'","material",903,"'yes'","['pink']","56","['plastic']","['plastic']",23,4.99915,"plate_plastic_pink","['plate']","list1",1,1910
"605","'yes'","material",745,"'yes'","['white']","57","['plastic']","['plastic']",23,4.99915,"pitcher_plastic_original","['pitcher']","list1",1,1911
"606","'yes'","color",807,"'yes'","['purple']","58","['purple']","['wood']",23,4.99915,"chair_wood_purple","['chair']","list1",1,1912
"607","'yes'","color",1273,"'yes'","['blue']","59","['blue']","['wood']",23,4.99915,"box_wood_blue","['box']","list1",1,1913
"608","'yes'","material",959,"'yes'","['green']","60","['metal']","['metal']",23,4.99915,"pitcher_metal_green","['pitcher']","list1",1,1914
"609","'yes'","material",992,"'yes'","['white']","63","['paper']","['paper']",23,4.99915,"plate_paper_original","['plate']","list1",1,1917
"610","'yes'","material",969,"'yes'","['green']","65","['glass']","['glass']",23,4.99915,"pitcher_glass_green","['pitcher']","list1",1,1919
"611","'yes'","material",1560,"'yes'","['silver']","70","['metal']","['metal']",23,4.99915,"cup_metal_original","['cup']","list1",1,1924
"612","'yes'","color",1112,"'yes'","['green']","71","['green']","['plastic']",23,4.99915,"bag_plastic_green","['bag']","list1",1,1925
"613","'yes'","color",1034,"'yes'","['green']","73","['green']","['glass']",23,4.99915,"bottle_glass_green","['bottle']","list1",1,1927
"614","'yes'","material",1132,"'yes'","['silver']","76","['metal']","['metal']",23,4.99915,"table_metal_original","['table']","list1",1,1930
"615","'yes'","material",1051,"'yes'","['blue']","78","['wood']","['wood']",23,4.99915,"spoon_wood_blue","['spoon']","list1",1,1932
"616","'yes'","color",1065,"'yes'","['green']","80","['green']","['glass']",23,4.99915,"bowl_glass_green","['bowl']","list1",1,1934
"617","'yes'","material",953,"'yes'","['green']","82","['wood']","['wood']",23,4.99915,"chair_wood_green","['chair']","list1",1,1936
"618","'yes'","color",901,"'yes'","['green']","83","['green']","['plastic']",23,4.99915,"bottle_plastic_green","['bottle']","list1",1,1937
"619","'yes'","color",723,"'yes'","['green']","88","['green']","['wood']",23,4.99915,"spoon_wood_green","['spoon']","list1",1,1942
"620","'yes'","color",1107,"'yes'","['green']","89","['green']","['plastic']",23,4.99915,"cup_plastic_green","['cup']","list1",1,1943
"621","'yes'","color",826,"'yes'","['blue']","90","['blue']","['metal']",23,4.99915,"pitcher_metal_blue","['pitcher']","list1",1,1944
"622","'yes'","material",1289,"'yes'","['green']","11","['glass']","['glass']",24,3.55471666666667,"pitcher_glass_green","['pitcher']","list1",1,1946
"623","'yes'","color",1456,"'yes'","['silver']","12","['silver']","['metal']",24,3.55471666666667,"chair_metal_original","['chair']","list1",1,1947
"624","'yes'","material",1400,"'yes'","['green']","13","['wood']","['wood']",24,3.55471666666667,"chair_wood_green","['chair']","list1",1,1948
"625","'yes'","material",1243,"'yes'","['green']","14","['plastic']","['plastic']",24,3.55471666666667,"plate_plastic_green","['plate']","list1",1,1949
"626","'yes'","color",1105,"'yes'","['blue']","16","['blue']","['metal']",24,3.55471666666667,"cup_metal_blue","['cup']","list1",1,1951
"627","'yes'","color",1107,"'yes'","['green']","18","['green']","['wood']",24,3.55471666666667,"spoon_wood_green","['spoon']","list1",1,1953
"628","'yes'","material",1255,"'yes'","['blue']","19","['plastic']","['plastic']",24,3.55471666666667,"bottle_plastic_blue","['bottle']","list1",1,1954
"629","'yes'","color",1090,"'yes'","['silver']","20","['silver']","['metal']",24,3.55471666666667,"bowl_metal_original","['bowl']","list1",1,1955
"630","'yes'","material",1305,"'yes'","['blue']","22","['glass']","['glass']",24,3.55471666666667,"bowl_glass_blue","['bowl']","list1",1,1957
"631","'yes'","material",1346,"'yes'","['blue']","23","['cardboard']","['cardboard']",24,3.55471666666667,"box_cardboard_blue","['box']","list1",1,1958
"632","'yes'","color",1353,"'yes'","['green']","27","['green']","['glass']",24,3.55471666666667,"bowl_glass_green","['bowl']","list1",1,1962
"633","'yes'","material",1407,"'yes'","['green']","28","['metal']","['metal']",24,3.55471666666667,"chair_metal_green","['chair']","list1",1,1963
"634","'yes'","color",1036,"'yes'","['green']","29","['green']","['plastic']",24,3.55471666666667,"bottle_plastic_green","['bottle']","list1",1,1964
"635","'yes'","color",921,"'yes'","['purple']","36","['purple']","['denim']",24,3.55471666666667,"jacket_denim_purple","['jacket']","list1",1,1971
"636","'yes'","material",983,"'yes'","['silver']","37","['metal']","['metal']",24,3.55471666666667,"cup_metal_original","['cup']","list1",1,1972
"637","'yes'","material",1546,"'yes'","['green']","39","['metal']","['metal']",24,3.55471666666667,"spoon_metal_green","['spoon']","list1",1,1974
"638","'yes'","color",1062,"'yes'","['green']","43","['green']","['plastic']",24,3.55471666666667,"pitcher_plastic_green","['pitcher']","list1",1,1978
"639","'yes'","color",928,"'yes'","['blue']","44","['blue']","['metal']",24,3.55471666666667,"pitcher_metal_blue","['pitcher']","list1",1,1979
"640","'yes'","color",856,"'yes'","['green']","45","['green']","['plastic']",24,3.55471666666667,"bag_plastic_green","['bag']","list1",1,1980
"641","'yes'","material",1440,"'yes'","['green']","51","['leather']","['leather']",24,3.55471666666667,"boot_leather_green","['boot']","list1",1,1986
"642","'yes'","material",912,"'yes'","['silver']","54","['metal']","['metal']",24,3.55471666666667,"table_metal_original","['table']","list1",1,1989
"643","'yes'","color",1034,"'yes'","['green']","57","['green']","['metal']",24,3.55471666666667,"table_metal_green","['table']","list1",1,1992
"644","'yes'","color",942,"'yes'","['blue']","58","['blue']","['paper']",24,3.55471666666667,"bag_paper_blue","['bag']","list1",1,1993
"645","'yes'","color",1008,"'yes'","['blue']","67","['blue']","['wood']",24,3.55471666666667,"box_wood_blue","['box']","list1",1,2002
"646","'yes'","color",1120,"'yes'","['brown']","68","['brown']","['rubber']",24,3.55471666666667,"boot_rubber_brown","['boot']","list1",1,2003
"647","'yes'","color",768,"'yes'","['blue']","69","['blue']","['plastic']",24,3.55471666666667,"chair_plastic_original","['chair']","list1",1,2004
"648","'yes'","material",1112,"'yes'","['white']","71","['plastic']","['plastic']",24,3.55471666666667,"pitcher_plastic_original","['pitcher']","list1",1,2006
"649","'yes'","material",1140,"'yes'","['green']","72","['denim']","['denim']",24,3.55471666666667,"jacket_denim_green","['jacket']","list1",1,2007
"650","'yes'","material",1005,"'yes'","['blue']","73","['plastic']","['plastic']",24,3.55471666666667,"spoon_plastic_blue","['spoon']","list1",1,2008
"651","'yes'","material",1336,"'yes'","['green']","74","['rubber']","['rubber']",24,3.55471666666667,"boot_rubber_green","['boot']","list1",1,2009
"652","'yes'","color",818,"'yes'","['purple']","76","['purple']","['wood']",24,3.55471666666667,"chair_wood_purple","['chair']","list1",1,2011
"653","'yes'","color",976,"'yes'","['green']","80","['green']","['glass']",24,3.55471666666667,"bottle_glass_green","['bottle']","list1",1,2015
"654","'yes'","color",1066,"'yes'","['silver']","81","['silver']","['metal']",24,3.55471666666667,"spoon_metal_original","['spoon']","list1",1,2016
"655","'yes'","material",1233,"'yes'","['brown']","82","['paper']","['paper']",24,3.55471666666667,"bag_paper_original","['bag']","list1",1,2017
"656","'yes'","color",857,"'yes'","['green']","86","['green']","['plastic']",24,3.55471666666667,"cup_plastic_green","['cup']","list1",1,2021
"657","'yes'","material",743,"'yes'","['silver']","10","['metal']","['metal']",25,3.77011666666667,"cup_metal_original","['cup']","list1",1,2026
"658","'yes'","material",723,"'yes'","['blue']","12","['plastic']","['plastic']",25,3.77011666666667,"bottle_plastic_blue","['bottle']","list1",1,2028
"659","'yes'","material",744,"'yes'","['blue']","14","['glass']","['glass']",25,3.77011666666667,"bowl_glass_blue","['bowl']","list1",1,2030
"660","'yes'","color",776,"'yes'","['green']","15","['green']","['glass']",25,3.77011666666667,"bottle_glass_green","['bottle']","list1",1,2031
"661","'yes'","material",711,"'yes'","['brown']","16","['paper']","['paper']",25,3.77011666666667,"bag_paper_original","['bag']","list1",1,2032
"662","'yes'","color",888,"'yes'","['silver']","17","['silver']","['metal']",25,3.77011666666667,"chair_metal_original","['chair']","list1",1,2033
"663","'yes'","color",688,"'yes'","['purple']","21","['purple']","['denim']",25,3.77011666666667,"jacket_denim_purple","['jacket']","list1",1,2037
"664","'yes'","material",1329,"'yes'","['green']","22","['leather']","['leather']",25,3.77011666666667,"boot_leather_green","['boot']","list1",1,2038
"665","'yes'","color",712,"'yes'","['brown']","25","['brown']","['rubber']",25,3.77011666666667,"boot_rubber_brown","['boot']","list1",1,2041
"666","'yes'","color",672,"'yes'","['green']","27","['green']","['plastic']",25,3.77011666666667,"bag_plastic_green","['bag']","list1",1,2043
"667","'yes'","color",989,"'yes'","['purple']","29","['purple']","['leather']",25,3.77011666666667,"jacket_leather_purple","['jacket']","list1",1,2045
"668","'yes'","color",688,"'yes'","['blue']","33","['blue']","['metal']",25,3.77011666666667,"cup_metal_blue","['cup']","list1",1,2049
"669","'yes'","color",1151,"'yes'","['purple']","37","['purple']","['wood']",25,3.77011666666667,"chair_wood_purple","['chair']","list1",1,2053
"670","'yes'","color",1017,"'yes'","['green']","38","['green']","['glass']",25,3.77011666666667,"bowl_glass_green","['bowl']","list1",1,2054
"671","'yes'","material",720,"'yes'","['green']","39","['glass']","['glass']",25,3.77011666666667,"pitcher_glass_green","['pitcher']","list1",1,2055
"672","'yes'","material",768,"'yes'","['blue']","40","['cardboard']","['cardboard']",25,3.77011666666667,"box_cardboard_blue","['box']","list1",1,2056
"673","'yes'","color",721,"'yes'","['silver']","41","['silver']","['metal']",25,3.77011666666667,"bowl_metal_original","['bowl']","list1",1,2057
"674","'yes'","color",752,"'yes'","['green']","44","['green']","['metal']",25,3.77011666666667,"table_metal_green","['table']","list1",1,2060
"675","'yes'","color",712,"'yes'","['silver']","47","['silver']","['metal']",25,3.77011666666667,"spoon_metal_original","['spoon']","list1",1,2063
"676","'yes'","color",711,"'yes'","['green']","48","['green']","['plastic']",25,3.77011666666667,"bottle_plastic_green","['bottle']","list1",1,2064
"677","'yes'","material",936,"'yes'","['green']","51","['metal']","['metal']",25,3.77011666666667,"pitcher_metal_green","['pitcher']","list1",1,2067
"678","'yes'","material",808,"'yes'","['green']","56","['metal']","['metal']",25,3.77011666666667,"chair_metal_green","['chair']","list1",1,2072
"679","'yes'","color",697,"'yes'","['green']","61","['green']","['plastic']",25,3.77011666666667,"cup_plastic_green","['cup']","list1",1,2077
"680","'yes'","color",816,"'yes'","['blue']","66","['blue']","['paper']",25,3.77011666666667,"bag_paper_blue","['bag']","list1",1,2082
"681","'yes'","color",832,"'yes'","['green']","70","['green']","['wood']",25,3.77011666666667,"spoon_wood_green","['spoon']","list1",1,2086
"682","'yes'","color",688,"'yes'","['green']","72","['green']","['plastic']",25,3.77011666666667,"pitcher_plastic_green","['pitcher']","list1",1,2088
"683","'yes'","color",864,"'yes'","['blue']","76","['blue']","['plastic']",25,3.77011666666667,"chair_plastic_original","['chair']","list1",1,2092
"684","'yes'","material",792,"'yes'","['blue']","78","['wood']","['wood']",25,3.77011666666667,"spoon_wood_blue","['spoon']","list1",1,2094
"685","'yes'","material",696,"'yes'","['blue']","80","['plastic']","['plastic']",25,3.77011666666667,"spoon_plastic_blue","['spoon']","list1",1,2096
"686","'yes'","material",1224,"'yes'","['green']","81","['wood']","['wood']",25,3.77011666666667,"chair_wood_green","['chair']","list1",1,2097
"687","'yes'","material",800,"'yes'","['silver']","82","['metal']","['metal']",25,3.77011666666667,"table_metal_original","['table']","list1",1,2098
"688","'yes'","material",992,"'yes'","['white']","84","['paper']","['paper']",25,3.77011666666667,"plate_paper_original","['plate']","list1",1,2100
"689","'yes'","color",1008,"'yes'","['blue']","85","['blue']","['metal']",25,3.77011666666667,"pitcher_metal_blue","['pitcher']","list1",1,2101
"690","'yes'","material",903,"'yes'","['pink']","86","['plastic']","['plastic']",25,3.77011666666667,"plate_plastic_pink","['plate']","list1",1,2102
"691","'yes'","color",671,"'yes'","['blue']","90","['blue']","['wood']",25,3.77011666666667,"box_wood_blue","['box']","list1",1,2106
"692","'yes'","material",1080,"'yes'","['green']","10","['denim']","['denim']",26,4.93558333333333,"jacket_denim_green","['jacket']","list1",1,2107
"693","'yes'","material",1087,"'yes'","['green']","11","['plastic']","['plastic']",26,4.93558333333333,"plate_plastic_green","['plate']","list1",1,2108
"694","'yes'","material",1154,"'yes'","['brown']","12","['paper']","['paper']",26,4.93558333333333,"bag_paper_original","['bag']","list1",1,2109
