"workerid","correct_answer","feature_type","label","Answer.time_in_minutes","item","feature","slide_number_in_experiment","correct_material","correct_color","response","speaker_cond"
41,"no","material","spoon_metal_green",4.29213333333333,"spoon","leather","36","metal","green","[743, 'no']","list2"
41,"yes","material","box_cardboard_green",4.29213333333333,"box","cardboard","37","cardboard","green","[976, 'yes']","list2"
41,"no","color","spoon_metal_silver_original",4.29213333333333,"spoon","brown","38","metal","silver","[848, 'no']","list2"
41,"no","color","table_metal_green",4.29213333333333,"table","pink","39","metal","green","[792, 'no']","list2"
41,"yes","color","boot_leather_brown",4.29213333333333,"boot","brown","40","leather","brown","[824, 'yes']","list2"
41,"no","material","plate_plastic_pink",4.29213333333333,"plate","cardboard","41","plastic","pink","[736, 'no']","list2"
41,"yes","color","chair_wood_brown_original",4.29213333333333,"chair","brown","42","wood","brown","[920, 'yes']","list2"
41,"no","material","table_metal_silver_original",4.29213333333333,"table","wood","43","metal","silver","[864, 'no']","list2"
41,"no","material","jacket_denim_green",4.29213333333333,"jacket","cardboard","44","denim","green","[955, 'no']","list2"
41,"yes","material","pitcher_glass_clear_original",4.29213333333333,"pitcher","glass","45","glass","clear","[728, 'yes']","list2"
41,"no","material","pitcher_plastic_white_original",4.29213333333333,"pitcher","wood","46","plastic","white","[696, 'no']","list2"
41,"no","material","pitcher_metal_green",4.29213333333333,"pitcher","wood","47","metal","green","[808, 'no']","list2"
41,"yes","material","plate_plastic_blue_original",4.29213333333333,"plate","plastic","48","plastic","blue","[808, 'yes']","list2"
41,"no","color","bowl_glass_green",4.29213333333333,"bowl","yellow","49","glass","green","[846, 'no']","list2"
41,"yes","material","chair_metal_purple",4.29213333333333,"chair","metal","50","metal","purple","[928, 'yes']","list2"
41,"yes","color","chair_plastic_green",4.29213333333333,"chair","green","51","plastic","green","[1056, 'yes']","list2"
41,"no","color","bag_paper_blue",4.29213333333333,"bag","brown","52","paper","blue","[1024, 'no']","list2"
41,"yes","color","cup_metal_green",4.29213333333333,"cup","green","53","metal","green","[848, 'yes']","list2"
41,"yes","material","bag_plastic_white_original",4.29213333333333,"bag","plastic","54","plastic","white","[752, 'yes']","list2"
41,"no","color","jacket_leather_purple",4.29213333333333,"jacket","red","55","leather","purple","[664, 'no']","list2"
41,"yes","material","cup_plastic_blue",4.29213333333333,"cup","plastic","56","plastic","blue","[960, 'yes']","list2"
41,"yes","color","box_wood_brown_original",4.29213333333333,"box","brown","57","wood","brown","[952, 'yes']","list2"
41,"no","color","pitcher_plastic_green",4.29213333333333,"pitcher","clear","58","plastic","green","[1104, 'no']","list2"
41,"yes","color","bag_plastic_blue",4.29213333333333,"bag","blue","59","plastic","blue","[1112, 'yes']","list2"
41,"yes","color","table_wood_blue",4.29213333333333,"table","blue","60","wood","blue","[800, 'yes']","list2"
41,"yes","color","spoon_metal_blue",4.29213333333333,"spoon","blue","61","metal","blue","[1016, 'yes']","list2"
41,"no","color","chair_plastic_blue_original",4.29213333333333,"chair","clear","62","plastic","blue","[952, 'no']","list2"
41,"yes","color","box_cardboard_brown_original",4.29213333333333,"box","brown","63","cardboard","brown","[856, 'yes']","list2"
41,"no","material","bag_paper_brown_original",4.29213333333333,"bag","wood","64","paper","brown","[864, 'no']","list2"
41,"yes","color","table_metal_blue",4.29213333333333,"table","blue","65","metal","blue","[984, 'yes']","list2"
41,"yes","material","chair_plastic_purple",4.29213333333333,"chair","plastic","66","plastic","purple","[1224, 'yes']","list2"
41,"no","color","box_wood_blue",4.29213333333333,"box","yellow","67","wood","blue","[768, 'no']","list2"
41,"yes","color","spoon_plastic_white_original",4.29213333333333,"spoon","white","68","plastic","white","[1048, 'yes']","list2"
41,"no","material","chair_metal_green",4.29213333333333,"chair","denim","69","metal","green","[736, 'no']","list2"
41,"no","color","chair_wood_purple",4.29213333333333,"chair","clear","70","wood","purple","[1144, 'no']","list2"
41,"no","material","cup_metal_silver_original",4.29213333333333,"cup","rubber","71","metal","silver","[1232, 'no']","list2"
41,"yes","color","jacket_leather_green",4.29213333333333,"jacket","green","72","leather","green","[1144, 'yes']","list2"
41,"no","material","chair_wood_green",4.29213333333333,"chair","denim","73","wood","green","[856, 'no']","list2"
41,"no","color","jacket_denim_purple",4.29213333333333,"jacket","brown","74","denim","purple","[1128, 'no']","list2"
41,"no","material","box_cardboard_blue",4.29213333333333,"box","wood","75","cardboard","blue","[1160, 'no']","list2"
41,"yes","color","bottle_glass_clear_original",4.29213333333333,"bottle","clear","76","glass","clear","[744, 'yes']","list2"
41,"no","material","bottle_plastic_blue",4.29213333333333,"bottle","paper","77","plastic","blue","[1088, 'no']","list2"
41,"no","material","boot_rubber_green",4.29213333333333,"boot","glass","78","rubber","green","[952, 'no']","list2"
41,"yes","material","bowl_metal_blue",4.29213333333333,"bowl","metal","79","metal","blue","[792, 'yes']","list2"
41,"yes","material","plate_paper_blue",4.29213333333333,"plate","paper","80","paper","blue","[872, 'yes']","list2"
41,"no","material","spoon_plastic_blue",4.29213333333333,"spoon","wood","81","plastic","blue","[888, 'no']","list2"
41,"yes","material","bottle_glass_blue",4.29213333333333,"bottle","glass","82","glass","blue","[1072, 'yes']","list2"
41,"yes","material","box_wood_green",4.29213333333333,"box","wood","83","wood","green","[744, 'yes']","list2"
41,"yes","material","pitcher_plastic_blue",4.29213333333333,"pitcher","plastic","84","plastic","blue","[776, 'yes']","list2"
41,"no","color","bottle_glass_green",4.29213333333333,"bottle","white","85","glass","green","[888, 'no']","list2"
41,"yes","material","bag_paper_green",4.29213333333333,"bag","paper","86","paper","green","[792, 'yes']","list2"
41,"no","color","cup_metal_blue",4.29213333333333,"cup","pink","87","metal","blue","[896, 'no']","list2"
41,"yes","material","jacket_leather_black_original",4.29213333333333,"jacket","leather","88","leather","black","[712, 'yes']","list2"
41,"yes","material","spoon_plastic_green",4.29213333333333,"spoon","plastic","89","plastic","green","[696, 'yes']","list2"
41,"yes","material","spoon_wood_brown_original",4.29213333333333,"spoon","wood","90","wood","brown","[728, 'yes']","list2"
42,"Linda","","",2.95186666666667,"","","bot_check","","","[0, 'Linda']","list2"
42,"no","material","p_ball_metal_original",2.95186666666667,"ball","glass","practice_trial","metal","silver","[1063, 'no']","list2"
42,"yes","color","p_door_wood_yellow",2.95186666666667,"door","yellow","practice_trial","wood","yellow","[887, 'yes']","list2"
42,"no","color","p_ruler_metal_blue",2.95186666666667,"bag","red","practice_trial","metal","blue","[735, 'no']","list2"
42,"yes","material","p_ball_plastic_red",2.95186666666667,"ball","plastic","practice_trial","plastic","red","[1951, 'yes']","list2"
42,"yes","material","chair_metal_purple",2.95186666666667,"chair","metal","10","metal","purple","[791, 'no']","list2"
42,"yes","color","cup_metal_green",2.95186666666667,"cup","green","11","metal","green","[776, 'yes']","list2"
42,"yes","material","chair_plastic_purple",2.95186666666667,"chair","plastic","12","plastic","purple","[1000, 'yes']","list2"
42,"no","color","chair_wood_purple",2.95186666666667,"chair","black","13","wood","purple","[927, 'no']","list2"
42,"yes","color","boot_rubber_black_original",2.95186666666667,"boot","black","14","rubber","black","[689, 'yes']","list2"
42,"no","material","bag_paper_brown_original",2.95186666666667,"bag","wood","15","paper","brown","[784, 'no']","list2"
42,"yes","color","table_wood_blue",2.95186666666667,"table","blue","16","wood","blue","[1223, 'yes']","list2"
42,"yes","color","spoon_metal_blue",2.95186666666667,"spoon","blue","17","metal","blue","[744, 'yes']","list2"
42,"no","material","pitcher_plastic_white_original",2.95186666666667,"pitcher","leather","18","plastic","white","[793, 'no']","list2"
42,"no","color","bottle_glass_green",2.95186666666667,"bottle","clear","19","glass","green","[1049, 'yes']","list2"
42,"yes","material","pitcher_plastic_blue",2.95186666666667,"pitcher","plastic","20","plastic","blue","[928, 'yes']","list2"
42,"no","material","jacket_denim_green",2.95186666666667,"jacket","wood","21","denim","green","[782, 'no']","list2"
42,"yes","color","pitcher_metal_silver_original",2.95186666666667,"pitcher","silver","22","metal","silver","[728, 'yes']","list2"
42,"yes","material","bag_paper_green",2.95186666666667,"bag","paper","23","paper","green","[920, 'yes']","list2"
42,"yes","material","jacket_leather_black_original",2.95186666666667,"jacket","leather","24","leather","black","[888, 'yes']","list2"
42,"no","color","chair_metal_silver_original",2.95186666666667,"chair","pink","25","metal","silver","[736, 'no']","list2"
42,"yes","color","bowl_glass_clear_original",2.95186666666667,"bowl","clear","26","glass","clear","[735, 'yes']","list2"
42,"no","color","box_wood_blue",2.95186666666667,"box","silver","27","wood","blue","[785, 'no']","list2"
42,"yes","color","boot_leather_brown",2.95186666666667,"boot","brown","28","leather","brown","[991, 'yes']","list2"
42,"yes","material","boot_leather_black_original",2.95186666666667,"boot","leather","29","leather","black","[648, 'yes']","list2"
42,"yes","color","box_wood_brown_original",2.95186666666667,"box","brown","30","wood","brown","[663, 'yes']","list2"
42,"yes","color","table_metal_blue",2.95186666666667,"table","blue","31","metal","blue","[657, 'yes']","list2"
42,"yes","color","chair_wood_brown_original",2.95186666666667,"chair","brown","32","wood","brown","[705, 'yes']","list2"
42,"yes","material","cup_plastic_blue",2.95186666666667,"cup","plastic","33","plastic","blue","[880, 'yes']","list2"
42,"no","color","pitcher_metal_blue",2.95186666666667,"pitcher","brown","34","metal","blue","[1144, 'no']","list2"
42,"yes","color","jacket_leather_green",2.95186666666667,"jacket","green","35","leather","green","[703, 'yes']","list2"
42,"yes","color","bowl_metal_green",2.95186666666667,"bowl","green","36","metal","green","[608, 'yes']","list2"
42,"no","color","jacket_leather_purple",2.95186666666667,"jacket","black","37","leather","purple","[720, 'no']","list2"
42,"yes","material","spoon_wood_brown_original",2.95186666666667,"spoon","wood","38","wood","brown","[688, 'yes']","list2"
42,"no","color","pitcher_plastic_green",2.95186666666667,"pitcher","brown","39","plastic","green","[688, 'no']","list2"
42,"no","material","pitcher_glass_green",2.95186666666667,"pitcher","plastic","40","glass","green","[839, 'yes']","list2"
42,"no","color","cup_metal_blue",2.95186666666667,"cup","clear","41","metal","blue","[1071, 'no']","list2"
42,"yes","color","pitcher_glass_blue",2.95186666666667,"pitcher","blue","42","glass","blue","[894, 'yes']","list2"
42,"no","material","cup_metal_silver_original",2.95186666666667,"cup","rubber","43","metal","silver","[815, 'no']","list2"
42,"no","color","jacket_denim_purple",2.95186666666667,"jacket","green","44","denim","purple","[656, 'no']","list2"
42,"yes","color","plate_paper_green",2.95186666666667,"plate","green","45","paper","green","[663, 'yes']","list2"
42,"yes","material","jacket_denim_blue_original",2.95186666666667,"jacket","denim","46","denim","blue","[1343, 'yes']","list2"
42,"yes","color","cup_plastic_clear_original",2.95186666666667,"cup","clear","47","plastic","clear","[831, 'yes']","list2"
42,"no","material","plate_plastic_green",2.95186666666667,"plate","leather","48","plastic","green","[728, 'no']","list2"
42,"no","material","plate_plastic_pink",2.95186666666667,"plate","denim","49","plastic","pink","[688, 'no']","list2"
42,"yes","color","table_wood_brown_original",2.95186666666667,"table","brown","50","wood","brown","[745, 'yes']","list2"
42,"yes","material","bag_plastic_white_original",2.95186666666667,"bag","plastic","51","plastic","white","[832, 'yes']","list2"
42,"no","color","bowl_metal_silver_original",2.95186666666667,"bowl","brown","52","metal","silver","[784, 'no']","list2"
42,"no","material","boot_leather_green",2.95186666666667,"boot","cardboard","53","leather","green","[784, 'no']","list2"
42,"no","material","box_cardboard_blue",2.95186666666667,"box","paper","54","cardboard","blue","[729, 'yes']","list2"
42,"yes","color","bag_plastic_blue",2.95186666666667,"bag","blue","55","plastic","blue","[791, 'yes']","list2"
42,"no","material","table_metal_silver_original",2.95186666666667,"table","wood","56","metal","silver","[1064, 'no']","list2"
42,"no","color","spoon_metal_silver_original",2.95186666666667,"spoon","black","57","metal","silver","[872, 'no']","list2"
42,"no","material","plate_paper_white_original",2.95186666666667,"plate","cardboard","58","paper","white","[1584, 'no']","list2"
42,"no","material","chair_wood_green",2.95186666666667,"chair","rubber","59","wood","green","[760, 'no']","list2"
42,"no","color","bottle_plastic_green",2.95186666666667,"bottle","pink","60","plastic","green","[768, 'no']","list2"
42,"no","material","bottle_plastic_blue",2.95186666666667,"bottle","cardboard","61","plastic","blue","[976, 'no']","list2"
42,"no","material","chair_metal_green",2.95186666666667,"chair","glass","62","metal","green","[673, 'no']","list2"
42,"no","material","boot_rubber_green",2.95186666666667,"boot","cardboard","63","rubber","green","[1016, 'no']","list2"
42,"no","material","spoon_metal_green",2.95186666666667,"spoon","plastic","64","metal","green","[983, 'no']","list2"
42,"no","color","table_metal_green",2.95186666666667,"table","black","65","metal","green","[872, 'no']","list2"
42,"yes","color","chair_plastic_green",2.95186666666667,"chair","green","66","plastic","green","[895, 'yes']","list2"
42,"no","material","bowl_glass_blue",2.95186666666667,"bowl","leather","67","glass","blue","[656, 'no']","list2"
42,"yes","color","bottle_glass_clear_original",2.95186666666667,"bottle","clear","68","glass","clear","[783, 'yes']","list2"
42,"yes","material","bottle_plastic_clear_original",2.95186666666667,"bottle","plastic","69","plastic","clear","[799, 'yes']","list2"
42,"yes","material","spoon_plastic_green",2.95186666666667,"spoon","plastic","70","plastic","green","[799, 'no']","list2"
42,"no","color","bowl_glass_green",2.95186666666667,"bowl","purple","71","glass","green","[896, 'no']","list2"
